date,time,username,wrist,activity,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
2017-7-15,18:26:57:457162976,viktor,1,0,-0.3954,-0.8035,-0.1315,-1.1144,1.0868,1.4574
2017-7-15,18:26:57:657467007,viktor,1,0,-0.2788,-0.6307,-0.0808,-0.3648,-1.1757,-0.0448
2017-7-15,18:26:57:857608020,viktor,1,0,-0.5250,-1.1430,-0.3412,1.7974,1.7940,-2.0539
2017-7-15,18:26:58:57102978,viktor,1,0,-0.5587,-0.6970,-0.3798,0.5785,-2.1547,-1.2283
2017-7-15,18:26:58:257018029,viktor,1,0,-0.4099,-1.0654,-0.4430,-0.3126,0.4672,0.2920
2017-7-15,18:26:58:457014977,viktor,1,0,-0.6205,-1.1562,-0.2602,-0.8611,0.6666,1.8743
2017-7-15,18:26:58:657175004,viktor,1,0,-0.2750,-0.6474,-0.0606,-0.8971,0.1902,1.2932
2017-7-15,18:26:58:857011020,viktor,1,0,-0.5859,-1.1661,-0.2054,0.8398,-0.6373,-2.0282
2017-7-15,18:26:59:57048976,viktor,1,0,-0.3698,-1.1120,-0.2163,1.6394,0.7417,-0.6087
2017-7-15,18:26:59:257148027,viktor,1,0,-0.5100,-0.6854,-0.4202,0.4557,0.3024,-0.1822
2017-7-15,18:26:59:457063019,viktor,1,0,-0.5348,-1.4317,-0.4507,-1.7335,-0.7064,0.4914
2017-7-15,18:26:59:657113015,viktor,1,0,-0.3815,-0.9180,-0.1070,-1.3239,-0.0175,1.6540
2017-7-15,18:26:59:857207000,viktor,1,0,-0.2897,-0.5432,-0.0484,-0.0624,0.3688,0.6766
2017-7-15,18:27:0:57115972,viktor,1,0,-0.5688,-1.1758,-0.3617,1.8728,0.7180,-2.3502
2017-7-15,18:27:0:256685018,viktor,1,0,-0.1451,-0.8583,-0.3902,0.5180,-2.0037,-0.0778
2017-7-15,18:27:0:457002997,viktor,1,0,-0.4799,-0.7464,-0.3715,0.4943,1.6797,-0.1117
2017-7-15,18:27:0:657036006,viktor,1,0,-0.3660,-1.0516,-0.3113,-1.5812,-0.7486,0.9302
2017-7-15,18:27:0:857035994,viktor,1,0,-0.3233,-0.8945,-0.1440,-1.1448,0.2610,1.2839
2017-7-15,18:27:1:56998014,viktor,1,0,-0.2917,-0.5549,-0.0923,-0.0259,-0.2796,0.2738
2017-7-15,18:27:1:257001996,viktor,1,0,-0.5371,-0.9379,-0.4960,1.7806,2.5331,-1.2019
2017-7-15,18:27:1:457004010,viktor,1,0,-0.2594,-0.7431,-0.3414,0.2215,-2.6496,-0.5448
2017-7-15,18:27:1:657342016,viktor,1,0,-0.4169,-0.9721,-0.4585,-0.0902,0.9418,0.0620
2017-7-15,18:27:1:857370972,viktor,1,0,-0.4861,-1.2115,-0.2153,-1.3197,-0.4920,1.1220
2017-7-15,18:27:2:57038009,viktor,1,0,-0.3403,-0.6485,-0.0867,-0.5972,0.4552,1.4368
2017-7-15,18:27:2:256995975,viktor,1,0,-0.3834,-0.8505,-0.1946,0.4958,-0.2586,-0.8320
2017-7-15,18:27:2:457005977,viktor,1,0,-0.3472,-1.0610,-0.2584,1.2472,0.8032,-0.8999
2017-7-15,18:27:2:657104015,viktor,1,0,-0.5148,-0.7793,-0.3679,0.6215,-0.0606,-0.5151
2017-7-15,18:27:2:857029974,viktor,1,0,-0.4574,-1.4282,-0.4333,-1.0962,0.3260,0.0484
2017-7-15,18:27:3:57002007,viktor,1,0,-0.5259,-0.9243,-0.1988,-1.1997,0.2716,1.5710
2017-7-15,18:27:3:257040023,viktor,1,0,-0.2851,-0.6337,-0.0621,-0.6228,-0.2469,0.8075
2017-7-15,18:27:3:456996023,viktor,1,0,-0.5880,-1.0879,-0.3015,1.8211,0.5267,-2.3389
2017-7-15,18:27:3:657000005,viktor,1,0,-0.1246,-0.8297,-0.2803,0.8967,-1.6790,-0.1764
2017-7-15,18:27:3:857217013,viktor,1,0,-0.5139,-0.7402,-0.4184,0.3672,1.7693,-0.1450
2017-7-15,18:27:4:57410001,viktor,1,0,-0.4240,-1.2997,-0.2294,-1.8208,-1.3840,1.1199
2017-7-15,18:27:14:457837998,viktor,1,0,-0.6661,-1.2398,-0.2803,-1.8206,0.5218,1.4492
2017-7-15,18:27:14:656940996,viktor,1,0,-0.5185,-0.6985,-0.3150,1.3269,-0.4497,-2.1884
2017-7-15,18:27:14:856715977,viktor,1,0,-0.0516,-0.8505,-0.2991,1.2258,-1.0916,-0.4672
2017-7-15,18:27:15:57114005,viktor,1,0,-0.6704,-0.9112,-0.4445,1.2048,1.7322,-0.7915
2017-7-15,18:27:15:256834983,viktor,1,0,-0.3773,-1.2292,-0.3395,-1.4809,-0.4003,1.2234
2017-7-15,18:27:15:456914007,viktor,1,0,-0.3267,-0.8638,-0.1364,-1.8626,0.3074,1.3187
2017-7-15,18:27:15:656593978,viktor,1,0,-0.3278,-0.6837,-0.0433,-0.8787,-0.9633,0.2305
2017-7-15,18:27:15:856586992,viktor,1,0,-0.6577,-1.2505,-0.2392,2.0516,3.1932,-1.6910
2017-7-15,18:27:16:56770026,viktor,1,0,-0.5018,-0.7724,-0.3524,0.9680,-2.7367,-0.7829
2017-7-15,18:27:16:256850004,viktor,1,0,-0.4532,-1.0161,-0.5817,-0.1513,0.7606,-0.1866
2017-7-15,18:27:16:456497013,viktor,1,0,-0.6787,-1.1790,-0.2934,-1.7700,-0.7644,1.3849
2017-7-15,18:27:16:655996024,viktor,1,0,-0.2883,-0.7553,-0.0954,-1.4357,0.4707,1.5200
2017-7-15,18:27:16:856697976,viktor,1,0,-0.4101,-0.6019,-0.1108,0.1912,-1.1410,-1.1558
2017-7-15,18:27:17:56674003,viktor,1,0,-0.4324,-1.0928,-0.2767,2.1891,1.4273,-0.8741
2017-7-15,18:27:17:257746994,viktor,1,0,-0.5634,-0.7684,-0.4534,1.1512,-0.0708,-0.7852
2017-7-15,18:27:17:456566989,viktor,1,0,-0.5012,-1.3637,-0.4760,-1.9368,-0.7648,0.2233
2017-7-15,18:27:17:656620979,viktor,1,0,-0.3674,-0.8684,-0.1116,-1.7834,0.1247,2.1473
2017-7-15,18:27:17:856568992,viktor,1,0,-0.2942,-0.5300,-0.0350,-0.7497,-0.1661,0.5881
2017-7-15,18:27:18:56921005,viktor,1,0,-0.6549,-1.0372,-0.3190,2.2011,1.3566,-2.2041
2017-7-15,18:27:18:256367027,viktor,1,0,-0.2517,-0.8101,-0.3488,1.2833,-2.3336,-0.6722
2017-7-15,18:27:18:456748008,viktor,1,0,-0.4227,-0.9998,-0.5356,0.2185,2.1602,-0.1758
2017-7-15,18:27:18:657626986,viktor,1,0,-0.5992,-1.2829,-0.2337,-2.3417,-1.5190,1.1497
2017-7-15,18:27:18:856719017,viktor,1,0,-0.3529,-0.7677,-0.1008,-1.0960,0.6018,1.7445
2017-7-15,18:27:19:56976974,viktor,1,0,-0.3009,-0.6585,-0.0685,0.1953,-0.8688,-0.2048
2017-7-15,18:27:19:255950987,viktor,1,0,-0.4930,-1.2944,-0.2314,2.3810,3.2141,-1.3123
2017-7-15,18:27:19:456763029,viktor,1,0,-0.5619,-0.7112,-0.3453,0.6948,-2.3159,-0.8049
2017-7-15,18:27:19:656699001,viktor,1,0,-0.3436,-1.1140,-0.4806,-0.6569,0.3985,-0.3933
2017-7-15,18:27:19:856806993,viktor,1,0,-0.6581,-1.1868,-0.2010,-1.7562,-0.4914,1.8127
2017-7-15,18:27:20:56735992,viktor,1,0,-0.2785,-0.6319,-0.0555,-1.0029,0.2079,1.2788
2017-7-15,18:27:20:256998002,viktor,1,0,-0.5966,-0.9557,-0.2678,1.4391,-0.9218,-2.5012
2017-7-15,18:27:20:456854999,viktor,1,0,0.0318,-0.8875,-0.3206,1.4433,-1.3149,-0.2027
2017-7-15,18:27:20:657006025,viktor,1,0,-0.5702,-0.7108,-0.4409,0.7988,1.6936,-0.5774
2017-7-15,18:27:20:856871008,viktor,1,0,-0.3425,-1.2184,-0.2345,-2.1843,-2.2477,1.4947
2017-7-15,18:27:21:56622982,viktor,1,0,-0.4247,-0.9472,-0.1337,-1.1636,1.5567,1.9083
2017-7-15,18:27:21:256794989,viktor,1,0,-0.2691,-0.5763,-0.0527,-0.5846,-0.4452,0.6397
2017-7-15,18:27:21:456609010,viktor,1,0,-0.6591,-1.0755,-0.3785,2.5239,3.3915,-2.0373
2017-7-15,18:27:21:656844973,viktor,1,0,-0.1192,-0.8277,-0.3037,0.3508,-4.4136,-0.6961
2017-7-15,18:27:21:855956971,viktor,1,0,-0.6662,-0.8632,-0.4710,0.3995,2.7147,-0.1848
2017-7-15,18:27:22:56586980,viktor,1,0,-0.3532,-1.2250,-0.2501,-2.0647,-2.1655,1.7317
2017-7-15,18:27:22:256842970,viktor,1,0,-0.2945,-0.7128,-0.0679,-0.7375,1.1546,1.8627
2017-7-15,18:27:22:456598997,viktor,1,0,-0.4485,-0.8947,-0.1085,0.3427,-1.0256,-0.9186
2017-7-15,18:27:22:656745016,viktor,1,0,-0.4518,-1.2398,-0.3037,1.7124,1.5733,-1.1091
2017-7-15,18:27:22:857418000,viktor,1,0,-0.5298,-0.7072,-0.3334,0.8066,-0.5037,-1.0695
2017-7-15,18:27:23:56806981,viktor,1,0,-0.6294,-1.4162,-0.4548,-0.4587,0.3431,0.1903
2017-7-15,18:27:23:256617009,viktor,1,0,-0.5060,-1.0483,-0.1898,-1.4744,0.0042,1.8652
2017-7-15,18:27:23:456601977,viktor,1,0,-0.2721,-0.6412,-0.0902,-0.8401,0.4848,1.4872
2017-7-15,18:27:23:656994998,viktor,1,0,-0.5860,-1.0111,-0.2709,1.3112,-0.3995,-2.6386
2017-7-15,18:27:23:856661975,viktor,1,0,-0.2042,-1.0159,-0.2245,1.0823,-0.9542,-0.4827
2017-7-15,18:27:24:56743979,viktor,1,0,-0.5968,-0.7999,-0.3629,0.8693,0.9318,-0.6316
2017-7-15,18:27:24:456750988,viktor,1,0,-0.4704,-1.3967,-0.3385,-1.6529,-0.4166,0.8410
2017-7-15,18:27:24:656346976,viktor,1,0,-0.3266,-0.7592,-0.2178,-0.1387,-0.2581,-0.1680
2017-7-15,18:27:24:856862008,viktor,1,0,-0.4495,-1.1764,-0.2760,1.5080,1.0159,-1.4479
2017-7-15,18:27:25:56562006,viktor,1,0,-0.4008,-0.7167,-0.2959,0.8937,-0.9501,-0.6028
2017-7-15,18:27:25:256292998,viktor,1,0,-0.4783,-1.0767,-0.4414,-0.0659,0.6119,-0.3068
2017-7-15,18:27:25:456514000,viktor,1,0,-0.5395,-1.1284,-0.1494,-1.5871,-0.9357,1.4242
2017-7-15,18:27:25:656840980,viktor,1,0,-0.2978,-0.6966,-0.0503,-0.8133,0.6448,1.5634
2017-7-15,18:27:25:856293976,viktor,1,0,-0.4073,-0.7489,-0.1428,0.4798,-0.3892,-1.0688
2017-7-15,18:27:26:56478023,viktor,1,0,-0.4101,-1.0637,-0.2470,1.6360,1.0706,-0.9759
2017-7-15,18:27:26:256675004,viktor,1,0,-0.4648,-0.7813,-0.3971,0.5467,-0.3656,-0.6210
2017-7-15,18:27:26:455781996,viktor,1,0,-0.4916,-1.3373,-0.3450,-1.5208,0.2343,0.5124
2017-7-15,18:27:26:656322002,viktor,1,0,-0.4366,-0.9716,-0.1485,-1.4184,0.1297,2.2038
2017-7-15,18:27:26:856395006,viktor,1,0,-0.2879,-0.5796,-0.0504,-0.5270,-0.1588,0.5724
2017-7-15,18:27:27:57255029,viktor,1,0,-0.5618,-0.9203,-0.3561,2.1888,1.5502,-2.0333
2017-7-15,18:27:27:256470024,viktor,1,0,-0.2475,-0.7973,-0.3310,0.7382,-2.4216,-0.5804
2017-7-15,18:27:27:456547975,viktor,1,0,-0.5650,-0.8792,-0.4158,0.3566,1.4825,-0.4794
2017-7-15,18:27:27:656472980,viktor,1,0,-0.5039,-1.2887,-0.2451,-1.5668,-0.3036,1.2724
2017-7-15,18:27:27:856532990,viktor,1,0,-0.3264,-0.7571,-0.0791,-1.2619,0.2199,1.8889
2017-7-15,18:27:28:56375980,viktor,1,0,-0.3858,-0.6629,-0.1343,0.3484,-0.4855,-0.4652
2017-7-15,18:27:28:257030010,viktor,1,0,-0.5051,-1.2195,-0.2435,2.1780,2.0017,-1.7777
2017-7-15,18:27:28:456570982,viktor,1,0,-0.5173,-0.6548,-0.3655,0.8589,-0.9365,-0.5652
2017-7-15,18:27:28:656605005,viktor,1,0,-0.2780,-1.1633,-0.4135,-1.2384,-0.4797,0.0107
2017-7-15,18:27:28:856360971,viktor,1,0,-0.5302,-1.1373,-0.2162,-1.4831,0.8289,1.6351
2017-7-15,18:27:29:57000994,viktor,1,0,-0.2559,-0.5995,-0.0831,-1.0799,-0.4163,1.0759
2017-7-15,18:27:29:256996989,viktor,1,0,-0.5728,-1.0572,-0.1496,1.4279,-0.5887,-2.7909
2017-7-15,18:27:29:457032978,viktor,1,0,-0.2827,-1.0211,-0.2109,0.8860,-0.8806,-0.6337
2017-7-15,18:27:29:656479001,viktor,1,0,-0.6875,-0.6787,-0.3257,0.7324,1.0812,-0.5384
2017-7-15,18:27:29:856468021,viktor,1,0,-0.7122,-1.5715,-0.4483,-1.5702,0.0425,0.9080
2017-7-15,18:27:30:56491971,viktor,1,0,-0.4984,-0.9285,-0.1544,-1.4054,0.5630,1.8672
2017-7-15,18:27:30:256712973,viktor,1,0,-0.3195,-0.6407,-0.0728,-0.5406,-0.4556,0.6824
2017-7-15,18:27:30:456314027,viktor,1,0,-0.5476,-1.0792,-0.3447,1.9080,1.5429,-1.9820
2017-7-15,18:27:30:656379997,viktor,1,0,-0.2417,-0.8176,-0.2498,0.2272,-4.1113,-1.0802
2017-7-15,18:27:30:856932997,viktor,1,0,-0.6160,-0.7829,-0.3597,0.7799,1.8109,-0.4513
2017-7-15,18:27:31:56792020,viktor,1,0,-0.3325,-1.2948,-0.2336,-1.6605,-0.4797,1.8361
2017-7-15,18:27:31:257578015,viktor,1,0,-0.3820,-0.7924,-0.0611,-1.1104,1.0844,1.7666
2017-7-15,18:27:31:456288993,viktor,1,0,-0.3964,-0.8489,-0.0730,0.0363,-0.6395,-0.2080
2017-7-15,18:27:31:656637012,viktor,1,0,-0.3845,-1.1690,-0.1332,1.9356,1.9243,-1.3302
2017-7-15,18:27:31:856535017,viktor,1,0,-0.5892,-0.8050,-0.3081,0.8483,-1.0412,-1.0858
2017-7-15,18:27:32:56513011,viktor,1,0,-0.3908,-1.0939,-0.4599,-0.9522,0.0968,0.0710
2017-7-15,18:27:32:256918013,viktor,1,0,-0.6260,-1.1899,-0.2253,-1.4542,1.0095,1.3767
2017-7-15,18:27:32:456529021,viktor,1,0,-0.2962,-0.7166,-0.0553,-1.2876,-0.3224,1.4830
2017-7-15,18:27:32:656717002,viktor,1,0,-0.5377,-1.0536,-0.1383,1.0767,-0.2129,-1.8068
2017-7-15,18:27:32:856615006,viktor,1,0,-0.3693,-1.0178,-0.2390,1.6230,-0.3927,-1.0955
2017-7-15,18:27:33:56409001,viktor,1,0,-0.5098,-0.8653,-0.4273,0.6736,0.4773,-0.3661
2017-7-15,18:27:33:256910979,viktor,1,0,-0.3774,-1.2441,-0.2476,-1.5991,-0.4798,1.3177
2017-7-15,18:27:33:456616997,viktor,1,0,-0.3328,-0.7870,-0.0967,-1.4340,0.4557,1.6454
2017-7-15,18:27:33:655821025,viktor,1,0,-0.3490,-0.6979,-0.0675,-0.4520,-0.3568,0.4141
2017-7-15,18:27:33:856468021,viktor,1,0,-0.5371,-1.0209,-0.3468,2.1539,1.9572,-1.8012
2017-7-15,18:27:34:56590974,viktor,1,0,-0.2307,-0.8264,-0.3458,0.7888,-2.4971,-0.7075
2017-7-15,18:27:34:457488000,viktor,1,0,-0.4250,-0.8925,-0.4671,-0.1320,0.5764,0.0433
2017-7-15,18:27:34:657380998,viktor,1,0,-0.3131,-0.6883,-0.0627,-1.1148,0.4412,1.5897
2017-7-15,18:27:34:857336997,viktor,1,0,-0.5150,-0.9667,-0.1307,0.6768,-0.4254,-1.6044
2017-7-15,18:27:35:57455003,viktor,1,0,-0.2457,-0.9652,-0.2269,1.7430,0.7038,-0.9704
2017-7-15,18:27:35:257443010,viktor,1,0,-0.6305,-0.7461,-0.3644,0.8977,0.3027,-0.7607
2017-7-15,18:27:35:457605004,viktor,1,0,-0.5061,-1.3073,-0.4032,-1.6000,-0.5941,0.6567
2017-7-15,18:27:35:657615005,viktor,1,0,-0.5938,-1.1123,-0.1919,-1.3236,1.0214,1.6953
2017-7-15,18:27:35:857334017,viktor,1,0,-0.2802,-0.6312,-0.0432,-0.9015,-0.0576,1.0940
2017-7-15,18:27:36:57330012,viktor,1,0,-0.5600,-0.7966,-0.3304,1.8536,0.6058,-2.1273
2017-7-15,18:27:36:257337987,viktor,1,0,-0.1640,-0.8454,-0.3058,0.8813,-3.0952,-0.5304
2017-7-15,18:27:36:457610011,viktor,1,0,-0.5283,-0.9236,-0.4635,0.7812,1.9080,-0.5529
2017-7-15,18:27:36:657441973,viktor,1,0,-0.4719,-1.2199,-0.2546,-1.6415,-0.6133,1.3475
2017-7-15,18:27:36:857025980,viktor,1,0,-0.3245,-0.8238,-0.0785,-1.5224,0.2494,1.6371
2017-7-15,18:27:37:57668983,viktor,1,0,-0.3407,-0.6444,-0.0710,-0.1095,-0.6320,0.0672
2017-7-15,18:27:37:257623970,viktor,1,0,-0.5240,-1.2156,-0.3054,2.1771,2.0998,-1.9114
2017-7-15,18:27:37:457352995,viktor,1,0,-0.4347,-0.7663,-0.3062,0.7125,-2.1436,-0.8592
2017-7-15,18:27:37:657544970,viktor,1,0,-0.4986,-1.0958,-0.4470,-0.3376,1.1597,0.2253
2017-7-15,18:27:37:857331991,viktor,1,0,-0.6059,-1.0968,-0.2097,-1.7062,-1.1602,1.6156
2017-7-15,18:27:38:56704998,viktor,1,0,-0.2834,-0.7594,-0.0807,-0.9479,1.2259,1.4343
2017-7-15,18:27:38:257331013,viktor,1,0,-0.4160,-0.7093,-0.1456,-0.0582,-1.2452,-0.3777
2017-7-15,18:27:38:457406997,viktor,1,0,-0.5165,-1.1725,-0.2885,2.3541,1.8430,-1.8344
2017-7-15,18:27:38:657375991,viktor,1,0,-0.4813,-0.7933,-0.4099,0.9283,-1.0221,-0.7437
2017-7-15,18:27:38:857541978,viktor,1,0,-0.5835,-1.4390,-0.4651,-1.5912,0.0940,0.3259
2017-7-15,18:27:39:57421982,viktor,1,0,-0.4700,-1.0544,-0.1822,-1.8882,-0.0913,2.0141
2017-7-15,18:27:39:257084012,viktor,1,0,-0.2713,-0.5843,-0.0342,-0.8150,0.2895,1.2440
2017-7-15,18:27:39:457331001,viktor,1,0,-0.6236,-1.0457,-0.2350,2.1596,0.1148,-2.3276
2017-7-15,18:27:39:657361984,viktor,1,0,-0.1184,-0.9285,-0.3031,1.0823,-2.3196,-0.6186
2017-7-15,18:27:39:857672989,viktor,1,0,-0.7081,-0.7371,-0.3863,0.4797,1.3418,-0.5444
2017-7-15,18:27:40:57314991,viktor,1,0,-0.3370,-1.3617,-0.2460,-1.9574,-1.8149,1.5485
2017-7-15,18:27:40:257286012,viktor,1,0,-0.3371,-0.6853,-0.0697,-0.8158,1.7353,1.7841
2017-7-15,18:27:40:457328021,viktor,1,0,-0.3625,-0.7445,-0.0809,-0.0557,-1.0265,-0.6002
2017-7-15,18:27:40:657346010,viktor,1,0,-0.5247,-1.2044,-0.1888,1.9140,2.1319,-1.0744
2017-7-15,18:27:40:857329010,viktor,1,0,-0.5775,-0.7804,-0.2912,0.5681,-1.5579,-1.1769
2017-7-15,18:27:41:57403028,viktor,1,0,-0.4823,-1.3134,-0.4592,-1.1495,-0.0218,0.0765
2017-7-15,18:27:41:257306993,viktor,1,0,-0.5179,-0.9816,-0.2013,-1.1967,0.6259,2.2304
2017-7-15,18:27:41:457397997,viktor,1,0,-0.2620,-0.6139,-0.0444,-0.7787,0.1719,0.9101
2017-7-15,18:27:41:656684994,viktor,1,0,-0.4750,-0.9573,-0.3141,1.3073,0.5815,-1.5603
2017-7-15,18:27:41:857594013,viktor,1,0,-0.2085,-0.8133,-0.2741,1.0800,-2.2169,-1.0984
2017-7-15,18:27:42:57328999,viktor,1,0,-0.5437,-0.9667,-0.4061,0.8668,0.2524,-1.0555
2017-7-15,18:27:42:257324993,viktor,1,0,-0.4690,-1.2940,-0.3094,-1.2589,0.3851,1.1161
2017-7-15,18:27:42:457336008,viktor,1,0,-0.3114,-0.8143,-0.0306,-1.6478,-0.0453,2.0820
2017-7-15,18:27:42:657154977,viktor,1,0,-0.3291,-0.6942,-0.0411,-0.2258,-0.1157,0.3868
2017-7-15,18:27:42:856890022,viktor,1,0,-0.3389,-1.2023,-0.2930,1.7134,0.3864,-1.7479
2017-7-15,18:27:43:57327985,viktor,1,0,-0.4771,-0.7864,-0.3658,1.3992,0.0122,-1.1449
2017-7-15,18:27:43:257694005,viktor,1,0,-0.6375,-1.4934,-0.4704,-0.8367,0.2353,0.1550
2017-7-15,18:27:43:457329988,viktor,1,0,-0.4885,-1.0211,-0.1538,-1.9191,-0.9721,2.1573
2017-7-15,18:27:43:657325983,viktor,1,0,-0.2581,-0.5597,-0.0439,-0.8112,-0.0526,1.1972
2017-7-15,18:27:43:858226001,viktor,1,0,-0.6167,-1.2424,-0.1942,1.4824,0.3279,-2.4563
2017-7-15,18:27:44:57475984,viktor,1,0,-0.2709,-0.9334,-0.2652,1.3013,-0.7689,-1.1985
2017-7-15,18:27:44:456143975,viktor,1,0,-0.6228,-0.5922,-0.3602,0.7819,1.4500,-0.3975
2017-7-15,18:27:44:656534016,viktor,1,0,-0.2612,-0.7615,-0.0413,-1.4991,0.6320,1.8269
2017-7-15,18:27:44:856060028,viktor,1,0,-0.3470,-0.5679,-0.0611,-0.2311,-0.4428,0.3868
2017-7-15,18:27:45:56116998,viktor,1,0,-0.5279,-1.1194,-0.3124,2.3963,2.8043,-1.7222
2017-7-15,18:27:45:256286025,viktor,1,0,-0.3625,-0.7999,-0.2719,0.2015,-3.7146,-0.9294
2017-7-15,18:27:45:456294000,viktor,1,0,-0.5399,-0.8877,-0.4432,0.5102,1.8000,-0.3949
2017-7-15,18:27:45:655957996,viktor,1,0,-0.3863,-1.1647,-0.2085,-1.7437,-1.4920,1.6517
2017-7-15,18:27:45:857066988,viktor,1,0,-0.2721,-0.7244,-0.0240,-1.1917,0.3693,1.3858
2017-7-15,18:27:46:56536972,viktor,1,0,-0.5910,-1.1655,-0.1160,0.6764,-0.0645,-1.3441
2017-7-15,18:27:46:256461977,viktor,1,0,-0.3049,-1.0102,-0.2256,1.7970,0.6299,-1.0604
2017-7-15,18:27:46:456492006,viktor,1,0,-0.5434,-0.7210,-0.3696,0.7030,0.0976,-0.7013
2017-7-15,18:27:46:656197011,viktor,1,0,-0.3820,-1.2825,-0.3224,-1.6587,-0.7277,1.4473
2017-7-15,18:27:46:856303989,viktor,1,0,-0.4431,-0.8355,-0.1156,-1.1317,0.9860,1.7372
2017-7-15,18:27:47:56043028,viktor,1,0,-0.3139,-0.5952,-0.0473,-0.3989,-0.4034,0.0634
2017-7-15,18:27:47:256514012,viktor,1,0,-0.5902,-0.9951,-0.3913,1.9051,2.2312,-1.6714
2017-7-15,18:27:47:456566989,viktor,1,0,-0.2402,-0.7407,-0.3358,0.1652,-2.8606,-0.3911
2017-7-15,18:27:47:656217992,viktor,1,0,-0.4509,-1.0209,-0.3750,-0.0878,0.7102,-0.2538
2017-7-15,18:27:47:856712996,viktor,1,0,-0.5149,-1.1230,-0.1933,-0.8122,0.4865,1.3708
2017-7-15,18:27:48:56190013,viktor,1,0,-0.3309,-0.6581,-0.0819,-0.8939,0.5488,1.5610
2017-7-15,18:27:48:255531013,viktor,1,0,-0.4268,-0.7936,-0.1717,-0.1534,-0.7732,-0.4008
2017-7-15,18:27:48:456463992,viktor,1,0,-0.4859,-1.1228,-0.2765,1.4472,1.2652,-1.6209
2017-7-15,18:27:48:656280994,viktor,1,0,-0.4968,-0.7196,-0.2604,0.8825,-0.3248,-0.6507
2017-7-15,18:27:48:856173992,viktor,1,0,-0.4070,-1.1150,-0.4158,-0.5223,-0.3181,0.4046
2017-7-15,18:27:49:56068003,viktor,1,0,-0.4883,-1.2162,-0.1934,-1.5056,-0.0057,1.5811
2017-7-15,18:27:49:256318986,viktor,1,0,-0.2851,-0.6068,-0.0679,-0.8076,0.4490,1.2742
2017-7-15,18:27:49:456619977,viktor,1,0,-0.5866,-1.2280,-0.1714,0.8682,-0.6059,-2.2548
2017-7-15,18:27:49:656395018,viktor,1,0,-0.4116,-1.0891,-0.1839,1.1650,-0.1453,-0.9217
2017-7-15,18:27:49:856281995,viktor,1,0,-0.5642,-0.6761,-0.3117,0.6945,0.7124,-0.2283
2017-7-15,18:27:50:57080984,viktor,1,0,-0.5948,-1.4611,-0.4637,-1.7942,-1.1659,0.8092
2017-7-15,18:27:50:256438016,viktor,1,0,-0.4748,-0.8555,-0.1375,-0.9417,0.7502,1.5205
2017-7-15,18:27:50:456046998,viktor,1,0,-0.2641,-0.5921,-0.0748,-0.3643,-0.1291,0.5028
2017-7-15,18:27:50:656136989,viktor,1,0,-0.5130,-0.9996,-0.4078,1.5281,1.1941,-1.6905
2017-7-15,18:27:50:856293022,viktor,1,0,-0.3710,-0.7505,-0.2775,0.4349,-2.4252,-0.6565
2017-7-15,18:27:51:56289970,viktor,1,0,-0.4033,-0.8957,-0.3960,0.2725,0.6423,0.0267
2017-7-15,18:27:51:256057977,viktor,1,0,-0.4796,-1.1824,-0.2722,-1.2032,-0.3523,1.0533
2017-7-15,18:27:51:456287980,viktor,1,0,-0.2850,-0.7167,-0.0612,-1.0850,0.4330,1.9153
2017-7-15,18:27:51:656162977,viktor,1,0,-0.3761,-0.7000,-0.1052,-0.2022,-0.9444,-0.4876
2017-7-15,18:27:51:856530010,viktor,1,0,-0.4572,-1.2529,-0.2076,1.7726,2.4379,-1.9195
2017-7-15,18:27:52:57115018,viktor,1,0,-0.5092,-0.7372,-0.2966,0.4469,-1.6933,-0.4149
2017-7-15,18:27:52:256452977,viktor,1,0,-0.4781,-1.1652,-0.4040,-0.3530,0.5445,0.1928
2017-7-15,18:27:52:456287980,viktor,1,0,-0.5507,-1.1463,-0.1897,-1.3432,-0.2420,1.6248
2017-7-15,18:27:52:656315028,viktor,1,0,-0.2848,-0.6530,-0.1025,-0.6607,0.6808,1.5146
2017-7-15,18:27:52:856462001,viktor,1,0,-0.4125,-0.7719,-0.1764,0.7933,-0.4126,-1.9155
2017-7-15,18:27:53:56635975,viktor,1,0,-0.4065,-1.1884,-0.1904,1.2130,-0.1354,-0.9463
2017-7-15,18:27:53:256748974,viktor,1,0,-0.5074,-0.7453,-0.3980,0.7471,0.5243,-0.3611
2017-7-15,18:27:53:456493020,viktor,1,0,-0.4710,-1.3867,-0.4376,-1.7250,-0.7490,0.3714
2017-7-15,18:27:53:655813992,viktor,1,0,-0.5592,-1.0531,-0.1901,-1.0881,0.8002,1.2914
2017-7-15,18:27:53:856747984,viktor,1,0,-0.2408,-0.5847,-0.0764,-0.6588,-0.3149,0.7451
2017-7-15,18:27:54:56675016,viktor,1,0,-0.4962,-1.0437,-0.3038,1.1808,-0.3646,-2.3134
2017-7-15,18:27:4:455846011,viktor,1,0,-0.3498,-0.6653,-0.0573,-0.7249,0.7993,1.9833
2017-7-15,18:27:4:655667006,viktor,1,0,-0.5567,-1.2917,-0.3882,1.8306,2.7967,-1.2021
2017-7-15,18:27:4:855347990,viktor,1,0,-0.3833,-0.6975,-0.2618,0.3072,-2.5901,-1.2709
2017-7-15,18:27:5:56357979,viktor,1,0,-0.5114,-1.0207,-0.4533,-0.2052,1.2995,0.1608
